,id,x,y,z,i,j,k,degree,to_remove
27759,1224.0,100.0,681.2733176437583,457.2380853195266,20.0,136.25466352875168,15.241269510650886,9.0,False
27760,1225.0,140.0,681.2733176437583,457.2380853195266,28.0,136.25466352875168,15.241269510650886,12.0,False
27761,1226.0,180.0,681.2733176437583,457.2380853195266,36.0,136.25466352875168,15.241269510650886,12.0,False
27762,1227.0,220.0,681.2733176437583,457.2380853195266,44.0,136.25466352875168,15.241269510650886,12.0,False
27763,1228.0,260.0,681.2733176437583,457.2380853195266,52.0,136.25466352875168,15.241269510650886,10.0,False
27764,1229.0,300.0,681.2733176437583,457.2380853195266,60.0,136.25466352875168,15.241269510650886,7.0,False
27765,1230.0,340.0,681.2733176437583,457.2380853195266,68.0,136.25466352875168,15.241269510650886,3.0,False
27766,1231.0,380.0,681.2733176437583,457.2380853195266,76.0,136.25466352875168,15.241269510650886,6.0,False
27767,1232.0,420.0,681.2733176437583,457.2380853195266,84.0,136.25466352875168,15.241269510650886,4.0,False
27799,1233.0,40.0,715.9143337951359,457.2380853195266,8.0,143.18286675902718,15.241269510650886,2.0,False
27800,1234.0,80.0,715.9143337951359,457.2380853195266,16.0,143.18286675902718,15.241269510650886,11.0,False
27801,1235.0,120.0,715.9143337951359,457.2380853195266,24.0,143.18286675902718,15.241269510650886,12.0,False
27802,1236.0,160.0,715.9143337951359,457.2380853195266,32.0,143.18286675902718,15.241269510650886,12.0,False
27803,1237.0,200.0,715.9143337951359,457.2380853195266,40.0,143.18286675902718,15.241269510650886,12.0,False
27804,1238.0,240.0,715.9143337951359,457.2380853195266,48.0,143.18286675902718,15.241269510650886,12.0,False
27805,1239.0,280.0,715.9143337951359,457.2380853195266,56.0,143.18286675902718,15.241269510650886,12.0,False
27806,1240.0,320.0,715.9143337951359,457.2380853195266,64.0,143.18286675902718,15.241269510650886,4.0,False
27807,1241.0,360.0,715.9143337951359,457.2380853195266,72.0,143.18286675902718,15.241269510650886,8.0,False
27808,1242.0,400.0,715.9143337951359,457.2380853195266,80.0,143.18286675902718,15.241269510650886,11.0,False
27809,1243.0,440.0,715.9143337951359,457.2380853195266,88.0,143.18286675902718,15.241269510650886,4.0,False
27840,1244.0,60.0,750.5553499465134,457.2380853195266,12.0,150.11106998930268,15.241269510650886,7.0,False
27841,1245.0,100.0,750.5553499465134,457.2380853195266,20.0,150.11106998930268,15.241269510650886,12.0,False
27842,1246.0,140.0,750.5553499465134,457.2380853195266,28.0,150.11106998930268,15.241269510650886,12.0,False
27843,1247.0,180.0,750.5553499465134,457.2380853195266,36.0,150.11106998930268,15.241269510650886,12.0,False
27844,1248.0,220.0,750.5553499465134,457.2380853195266,44.0,150.11106998930268,15.241269510650886,12.0,False
27845,1249.0,260.0,750.5553499465134,457.2380853195266,52.0,150.11106998930268,15.241269510650886,12.0,False
27846,1250.0,300.0,750.5553499465134,457.2380853195266,60.0,150.11106998930268,15.241269510650886,12.0,False
27847,1251.0,340.0,750.5553499465134,457.2380853195266,68.0,150.11106998930268,15.241269510650886,12.0,False
27848,1252.0,380.0,750.5553499465134,457.2380853195266,76.0,150.11106998930268,15.241269510650886,11.0,False
27849,1253.0,420.0,750.5553499465134,457.2380853195266,84.0,150.11106998930268,15.241269510650886,7.0,False
27881,1254.0,40.0,785.196366097891,457.2380853195266,8.0,157.0392732195782,15.241269510650886,8.0,False
27882,1255.0,80.0,785.196366097891,457.2380853195266,16.0,157.0392732195782,15.241269510650886,12.0,False
27883,1256.0,120.0,785.196366097891,457.2380853195266,24.0,157.0392732195782,15.241269510650886,12.0,False
27884,1257.0,160.0,785.196366097891,457.2380853195266,32.0,157.0392732195782,15.241269510650886,12.0,False
27885,1258.0,200.0,785.196366097891,457.2380853195266,40.0,157.0392732195782,15.241269510650886,12.0,False
27886,1259.0,240.0,785.196366097891,457.2380853195266,48.0,157.0392732195782,15.241269510650886,12.0,False
27887,1260.0,280.0,785.196366097891,457.2380853195266,56.0,157.0392732195782,15.241269510650886,12.0,False
27888,1261.0,320.0,785.196366097891,457.2380853195266,64.0,157.0392732195782,15.241269510650886,12.0,False
27889,1262.0,360.0,785.196366097891,457.2380853195266,72.0,157.0392732195782,15.241269510650886,9.0,False
27890,1263.0,400.0,785.196366097891,457.2380853195266,80.0,157.0392732195782,15.241269510650886,3.0,False
27921,1264.0,20.0,819.8373822492686,457.2380853195266,4.0,163.9674764498537,15.241269510650886,2.0,False
27922,1265.0,60.0,819.8373822492686,457.2380853195266,12.0,163.9674764498537,15.241269510650886,9.0,False
27923,1266.0,100.0,819.8373822492686,457.2380853195266,20.0,163.9674764498537,15.241269510650886,12.0,False
27924,1267.0,140.0,819.8373822492686,457.2380853195266,28.0,163.9674764498537,15.241269510650886,12.0,False
27925,1268.0,180.0,819.8373822492686,457.2380853195266,36.0,163.9674764498537,15.241269510650886,12.0,False
27926,1269.0,220.0,819.8373822492686,457.2380853195266,44.0,163.9674764498537,15.241269510650886,12.0,False
27927,1270.0,260.0,819.8373822492686,457.2380853195266,52.0,163.9674764498537,15.241269510650886,12.0,False
27928,1271.0,300.0,819.8373822492686,457.2380853195266,60.0,163.9674764498537,15.241269510650886,12.0,False
27929,1272.0,340.0,819.8373822492686,457.2380853195266,68.0,163.9674764498537,15.241269510650886,5.0,False
27963,1273.0,40.0,854.478398400646,457.2380853195266,8.0,170.8956796801292,15.241269510650886,2.0,False
27964,1274.0,80.0,854.478398400646,457.2380853195266,16.0,170.8956796801292,15.241269510650886,8.0,False
27965,1275.0,120.0,854.478398400646,457.2380853195266,24.0,170.8956796801292,15.241269510650886,12.0,False
27966,1276.0,160.0,854.478398400646,457.2380853195266,32.0,170.8956796801292,15.241269510650886,12.0,False
27967,1277.0,200.0,854.478398400646,457.2380853195266,40.0,170.8956796801292,15.241269510650886,12.0,False
27968,1278.0,240.0,854.478398400646,457.2380853195266,48.0,170.8956796801292,15.241269510650886,12.0,False
27969,1279.0,280.0,854.478398400646,457.2380853195266,56.0,170.8956796801292,15.241269510650886,12.0,False
27970,1280.0,320.0,854.478398400646,457.2380853195266,64.0,170.8956796801292,15.241269510650886,7.0,False
28005,1281.0,100.0,889.1194145520236,457.2380853195266,20.0,177.82388291040473,15.241269510650886,6.0,False
28006,1282.0,140.0,889.1194145520236,457.2380853195266,28.0,177.82388291040473,15.241269510650886,12.0,False
28007,1283.0,180.0,889.1194145520236,457.2380853195266,36.0,177.82388291040473,15.241269510650886,12.0,False
28008,1284.0,220.0,889.1194145520236,457.2380853195266,44.0,177.82388291040473,15.241269510650886,12.0,False
28009,1285.0,260.0,889.1194145520236,457.2380853195266,52.0,177.82388291040473,15.241269510650886,12.0,False
28010,1286.0,300.0,889.1194145520236,457.2380853195266,60.0,177.82388291040473,15.241269510650886,6.0,False
28046,1287.0,80.0,923.7604307034012,457.2380853195266,16.0,184.75208614068023,15.241269510650886,2.0,False
28047,1288.0,120.0,923.7604307034012,457.2380853195266,24.0,184.75208614068023,15.241269510650886,8.0,False
28048,1289.0,160.0,923.7604307034012,457.2380853195266,32.0,184.75208614068023,15.241269510650886,9.0,False
28049,1290.0,200.0,923.7604307034012,457.2380853195266,40.0,184.75208614068023,15.241269510650886,11.0,False
28050,1291.0,240.0,923.7604307034012,457.2380853195266,48.0,184.75208614068023,15.241269510650886,11.0,False
28051,1292.0,280.0,923.7604307034012,457.2380853195266,56.0,184.75208614068023,15.241269510650886,6.0,False
28088,1293.0,140.0,958.4014468547787,457.2380853195266,28.0,191.68028937095573,15.241269510650886,2.0,False
28090,1294.0,220.0,958.4014468547787,457.2380853195266,44.0,191.68028937095573,15.241269510650886,4.0,False
29198,1295.0,280.0,242.4871130596428,489.89794855663564,56.0,48.49742261192856,16.32993161855452,7.0,False
29199,1296.0,320.0,242.4871130596428,489.89794855663564,64.0,48.49742261192856,16.32993161855452,7.0,False
29200,1297.0,360.0,242.4871130596428,489.89794855663564,72.0,48.49742261192856,16.32993161855452,2.0,False
29238,1298.0,220.0,277.12812921102034,489.89794855663564,44.0,55.42562584220407,16.32993161855452,3.0,False
29239,1299.0,260.0,277.12812921102034,489.89794855663564,52.0,55.42562584220407,16.32993161855452,11.0,False
29240,1300.0,300.0,277.12812921102034,489.89794855663564,60.0,55.42562584220407,16.32993161855452,12.0,False
29241,1301.0,340.0,277.12812921102034,489.89794855663564,68.0,55.42562584220407,16.32993161855452,12.0,False
29242,1302.0,380.0,277.12812921102034,489.89794855663564,76.0,55.42562584220407,16.32993161855452,10.0,False
29277,1303.0,160.0,311.7691453623979,489.89794855663564,32.0,62.353829072479584,16.32993161855452,5.0,False
29278,1304.0,200.0,311.7691453623979,489.89794855663564,40.0,62.353829072479584,16.32993161855452,8.0,False
29279,1305.0,240.0,311.7691453623979,489.89794855663564,48.0,62.353829072479584,16.32993161855452,12.0,False
29280,1306.0,280.0,311.7691453623979,489.89794855663564,56.0,62.353829072479584,16.32993161855452,12.0,False
29281,1307.0,320.0,311.7691453623979,489.89794855663564,64.0,62.353829072479584,16.32993161855452,12.0,False
29282,1308.0,360.0,311.7691453623979,489.89794855663564,72.0,62.353829072479584,16.32993161855452,12.0,False
29283,1309.0,400.0,311.7691453623979,489.89794855663564,80.0,62.353829072479584,16.32993161855452,2.0,False
29284,1310.0,440.0,311.7691453623979,489.89794855663564,88.0,62.353829072479584,16.32993161855452,5.0,False
29285,1311.0,480.0,311.7691453623979,489.89794855663564,96.0,62.353829072479584,16.32993161855452,5.0,False
29286,1312.0,520.0,311.7691453623979,489.89794855663564,104.0,62.353829072479584,16.32993161855452,4.0,False
29318,1313.0,140.0,346.41016151377545,489.89794855663564,28.0,69.28203230275508,16.32993161855452,3.0,False
29319,1314.0,180.0,346.41016151377545,489.89794855663564,36.0,69.28203230275508,16.32993161855452,12.0,False
29320,1315.0,220.0,346.41016151377545,489.89794855663564,44.0,69.28203230275508,16.32993161855452,12.0,False
29321,1316.0,260.0,346.41016151377545,489.89794855663564,52.0,69.28203230275508,16.32993161855452,9.0,False
29322,1317.0,300.0,346.41016151377545,489.89794855663564,60.0,69.28203230275508,16.32993161855452,12.0,False
29323,1318.0,340.0,346.41016151377545,489.89794855663564,68.0,69.28203230275508,16.32993161855452,10.0,False
29324,1319.0,380.0,346.41016151377545,489.89794855663564,76.0,69.28203230275508,16.32993161855452,7.0,False
29325,1320.0,420.0,346.41016151377545,489.89794855663564,84.0,69.28203230275508,16.32993161855452,2.0,False
29326,1321.0,460.0,346.41016151377545,489.89794855663564,92.0,69.28203230275508,16.32993161855452,11.0,False
29327,1322.0,500.0,346.41016151377545,489.89794855663564,100.0,69.28203230275508,16.32993161855452,7.0,False
29359,1323.0,160.0,381.051177665153,489.89794855663564,32.0,76.2102355330306,16.32993161855452,7.0,False
29360,1324.0,200.0,381.051177665153,489.89794855663564,40.0,76.2102355330306,16.32993161855452,12.0,False
29361,1325.0,240.0,381.051177665153,489.89794855663564,48.0,76.2102355330306,16.32993161855452,12.0,False
29362,1326.0,280.0,381.051177665153,489.89794855663564,56.0,76.2102355330306,16.32993161855452,10.0,False
29363,1327.0,320.0,381.051177665153,489.89794855663564,64.0,76.2102355330306,16.32993161855452,7.0,False
29365,1328.0,400.0,381.051177665153,489.89794855663564,80.0,76.2102355330306,16.32993161855452,2.0,False
29366,1329.0,440.0,381.051177665153,489.89794855663564,88.0,76.2102355330306,16.32993161855452,8.0,False
29367,1330.0,480.0,381.051177665153,489.89794855663564,96.0,76.2102355330306,16.32993161855452,9.0,False
29368,1331.0,520.0,381.051177665153,489.89794855663564,104.0,76.2102355330306,16.32993161855452,4.0,False
29400,1332.0,140.0,415.6921938165305,489.89794855663564,28.0,83.1384387633061,16.32993161855452,2.0,False
29401,1333.0,180.0,415.6921938165305,489.89794855663564,36.0,83.1384387633061,16.32993161855452,12.0,False
29402,1334.0,220.0,415.6921938165305,489.89794855663564,44.0,83.1384387633061,16.32993161855452,8.0,False
29403,1335.0,260.0,415.6921938165305,489.89794855663564,52.0,83.1384387633061,16.32993161855452,2.0,False
29404,1336.0,300.0,415.6921938165305,489.89794855663564,60.0,83.1384387633061,16.32993161855452,2.0,False
29407,1337.0,420.0,415.6921938165305,489.89794855663564,84.0,83.1384387633061,16.32993161855452,6.0,False
29408,1338.0,460.0,415.6921938165305,489.89794855663564,92.0,83.1384387633061,16.32993161855452,12.0,False
29409,1339.0,500.0,415.6921938165305,489.89794855663564,100.0,83.1384387633061,16.32993161855452,12.0,False
29410,1340.0,540.0,415.6921938165305,489.89794855663564,108.0,83.1384387633061,16.32993161855452,2.0,False
29441,1341.0,160.0,450.3332099679081,489.89794855663564,32.0,90.06664199358161,16.32993161855452,6.0,False
29442,1342.0,200.0,450.3332099679081,489.89794855663564,40.0,90.06664199358161,16.32993161855452,10.0,False
29443,1343.0,240.0,450.3332099679081,489.89794855663564,48.0,90.06664199358161,16.32993161855452,2.0,False
29444,1344.0,280.0,450.3332099679081,489.89794855663564,56.0,90.06664199358161,16.32993161855452,4.0,False
29445,1345.0,320.0,450.3332099679081,489.89794855663564,64.0,90.06664199358161,16.32993161855452,6.0,False
29448,1346.0,440.0,450.3332099679081,489.89794855663564,88.0,90.06664199358161,16.32993161855452,9.0,False
29449,1347.0,480.0,450.3332099679081,489.89794855663564,96.0,90.06664199358161,16.32993161855452,12.0,False
29450,1348.0,520.0,450.3332099679081,489.89794855663564,104.0,90.06664199358161,16.32993161855452,6.0,False
29482,1349.0,140.0,484.9742261192856,489.89794855663564,28.0,96.99484522385713,16.32993161855452,4.0,False
29483,1350.0,180.0,484.9742261192856,489.89794855663564,36.0,96.99484522385713,16.32993161855452,12.0,False
29484,1351.0,220.0,484.9742261192856,489.89794855663564,44.0,96.99484522385713,16.32993161855452,12.0,False
29485,1352.0,260.0,484.9742261192856,489.89794855663564,52.0,96.99484522385713,16.32993161855452,10.0,False
29486,1353.0,300.0,484.9742261192856,489.89794855663564,60.0,96.99484522385713,16.32993161855452,12.0,False
29487,1354.0,340.0,484.9742261192856,489.89794855663564,68.0,96.99484522385713,16.32993161855452,10.0,False
29488,1355.0,380.0,484.9742261192856,489.89794855663564,76.0,96.99484522385713,16.32993161855452,2.0,False
29489,1356.0,420.0,484.9742261192856,489.89794855663564,84.0,96.99484522385713,16.32993161855452,9.0,False
29490,1357.0,460.0,484.9742261192856,489.89794855663564,92.0,96.99484522385713,16.32993161855452,9.0,False
29491,1358.0,500.0,484.9742261192856,489.89794855663564,100.0,96.99484522385713,16.32993161855452,4.0,False
29522,1359.0,120.0,519.6152422706632,489.89794855663564,24.0,103.92304845413264,16.32993161855452,5.0,False
29523,1360.0,160.0,519.6152422706632,489.89794855663564,32.0,103.92304845413264,16.32993161855452,12.0,False
29524,1361.0,200.0,519.6152422706632,489.89794855663564,40.0,103.92304845413264,16.32993161855452,12.0,False
29525,1362.0,240.0,519.6152422706632,489.89794855663564,48.0,103.92304845413264,16.32993161855452,12.0,False
29526,1363.0,280.0,519.6152422706632,489.89794855663564,56.0,103.92304845413264,16.32993161855452,12.0,False
29527,1364.0,320.0,519.6152422706632,489.89794855663564,64.0,103.92304845413264,16.32993161855452,12.0,False
29528,1365.0,360.0,519.6152422706632,489.89794855663564,72.0,103.92304845413264,16.32993161855452,7.0,False
29529,1366.0,400.0,519.6152422706632,489.89794855663564,80.0,103.92304845413264,16.32993161855452,4.0,False
29530,1367.0,440.0,519.6152422706632,489.89794855663564,88.0,103.92304845413264,16.32993161855452,9.0,False
29531,1368.0,480.0,519.6152422706632,489.89794855663564,96.0,103.92304845413264,16.32993161855452,11.0,False
29564,1369.0,140.0,554.2562584220407,489.89794855663564,28.0,110.85125168440814,16.32993161855452,6.0,False
29565,1370.0,180.0,554.2562584220407,489.89794855663564,36.0,110.85125168440814,16.32993161855452,12.0,False
29566,1371.0,220.0,554.2562584220407,489.89794855663564,44.0,110.85125168440814,16.32993161855452,12.0,False
29567,1372.0,260.0,554.2562584220407,489.89794855663564,52.0,110.85125168440814,16.32993161855452,12.0,False
29568,1373.0,300.0,554.2562584220407,489.89794855663564,60.0,110.85125168440814,16.32993161855452,12.0,False
29569,1374.0,340.0,554.2562584220407,489.89794855663564,68.0,110.85125168440814,16.32993161855452,7.0,False
29571,1375.0,420.0,554.2562584220407,489.89794855663564,84.0,110.85125168440814,16.32993161855452,3.0,False
29572,1376.0,460.0,554.2562584220407,489.89794855663564,92.0,110.85125168440814,16.32993161855452,12.0,False
29573,1377.0,500.0,554.2562584220407,489.89794855663564,100.0,110.85125168440814,16.32993161855452,5.0,False
29604,1378.0,120.0,588.8972745734183,489.89794855663564,24.0,117.77945491468365,16.32993161855452,2.0,False
29605,1379.0,160.0,588.8972745734183,489.89794855663564,32.0,117.77945491468365,16.32993161855452,12.0,False
29606,1380.0,200.0,588.8972745734183,489.89794855663564,40.0,117.77945491468365,16.32993161855452,12.0,False
29607,1381.0,240.0,588.8972745734183,489.89794855663564,48.0,117.77945491468365,16.32993161855452,12.0,False
29608,1382.0,280.0,588.8972745734183,489.89794855663564,56.0,117.77945491468365,16.32993161855452,12.0,False
29609,1383.0,320.0,588.8972745734183,489.89794855663564,64.0,117.77945491468365,16.32993161855452,12.0,False
29610,1384.0,360.0,588.8972745734183,489.89794855663564,72.0,117.77945491468365,16.32993161855452,8.0,False
29611,1385.0,400.0,588.8972745734183,489.89794855663564,80.0,117.77945491468365,16.32993161855452,8.0,False
29612,1386.0,440.0,588.8972745734183,489.89794855663564,88.0,117.77945491468365,16.32993161855452,8.0,False
29613,1387.0,480.0,588.8972745734183,489.89794855663564,96.0,117.77945491468365,16.32993161855452,9.0,False
29645,1388.0,100.0,623.5382907247958,489.89794855663564,20.0,124.70765814495917,16.32993161855452,3.0,False
29646,1389.0,140.0,623.5382907247958,489.89794855663564,28.0,124.70765814495917,16.32993161855452,12.0,False
29647,1390.0,180.0,623.5382907247958,489.89794855663564,36.0,124.70765814495917,16.32993161855452,12.0,False
29648,1391.0,220.0,623.5382907247958,489.89794855663564,44.0,124.70765814495917,16.32993161855452,12.0,False
29649,1392.0,260.0,623.5382907247958,489.89794855663564,52.0,124.70765814495917,16.32993161855452,12.0,False
29650,1393.0,300.0,623.5382907247958,489.89794855663564,60.0,124.70765814495917,16.32993161855452,12.0,False
29651,1394.0,340.0,623.5382907247958,489.89794855663564,68.0,124.70765814495917,16.32993161855452,12.0,False
29652,1395.0,380.0,623.5382907247958,489.89794855663564,76.0,124.70765814495917,16.32993161855452,12.0,False
29653,1396.0,420.0,623.5382907247958,489.89794855663564,84.0,124.70765814495917,16.32993161855452,12.0,False
29654,1397.0,460.0,623.5382907247958,489.89794855663564,92.0,124.70765814495917,16.32993161855452,5.0,False
29685,1398.0,80.0,658.1793068761733,489.89794855663564,16.0,131.63586137523467,16.32993161855452,4.0,False
29686,1399.0,120.0,658.1793068761733,489.89794855663564,24.0,131.63586137523467,16.32993161855452,6.0,False
29687,1400.0,160.0,658.1793068761733,489.89794855663564,32.0,131.63586137523467,16.32993161855452,12.0,False
29688,1401.0,200.0,658.1793068761733,489.89794855663564,40.0,131.63586137523467,16.32993161855452,12.0,False
29689,1402.0,240.0,658.1793068761733,489.89794855663564,48.0,131.63586137523467,16.32993161855452,12.0,False
29690,1403.0,280.0,658.1793068761733,489.89794855663564,56.0,131.63586137523467,16.32993161855452,12.0,False
29691,1404.0,320.0,658.1793068761733,489.89794855663564,64.0,131.63586137523467,16.32993161855452,9.0,False
29692,1405.0,360.0,658.1793068761733,489.89794855663564,72.0,131.63586137523467,16.32993161855452,12.0,False
29693,1406.0,400.0,658.1793068761733,489.89794855663564,80.0,131.63586137523467,16.32993161855452,12.0,False
29694,1407.0,440.0,658.1793068761733,489.89794855663564,88.0,131.63586137523467,16.32993161855452,5.0,False
29725,1408.0,20.0,692.8203230275509,489.89794855663564,4.0,138.56406460551017,16.32993161855452,3.0,False
29726,1409.0,60.0,692.8203230275509,489.89794855663564,12.0,138.56406460551017,16.32993161855452,11.0,False
29727,1410.0,100.0,692.8203230275509,489.89794855663564,20.0,138.56406460551017,16.32993161855452,9.0,False
29728,1411.0,140.0,692.8203230275509,489.89794855663564,28.0,138.56406460551017,16.32993161855452,12.0,False
29729,1412.0,180.0,692.8203230275509,489.89794855663564,36.0,138.56406460551017,16.32993161855452,12.0,False
29730,1413.0,220.0,692.8203230275509,489.89794855663564,44.0,138.56406460551017,16.32993161855452,12.0,False
29731,1414.0,260.0,692.8203230275509,489.89794855663564,52.0,138.56406460551017,16.32993161855452,8.0,False
29732,1415.0,300.0,692.8203230275509,489.89794855663564,60.0,138.56406460551017,16.32993161855452,4.0,False
29733,1416.0,340.0,692.8203230275509,489.89794855663564,68.0,138.56406460551017,16.32993161855452,6.0,False
29734,1417.0,380.0,692.8203230275509,489.89794855663564,76.0,138.56406460551017,16.32993161855452,12.0,False
29735,1418.0,420.0,692.8203230275509,489.89794855663564,84.0,138.56406460551017,16.32993161855452,7.0,False
29766,1419.0,40.0,727.4613391789284,489.89794855663564,8.0,145.49226783578567,16.32993161855452,6.0,False
29767,1420.0,80.0,727.4613391789284,489.89794855663564,16.0,145.49226783578567,16.32993161855452,11.0,False
29768,1421.0,120.0,727.4613391789284,489.89794855663564,24.0,145.49226783578567,16.32993161855452,10.0,False
29769,1422.0,160.0,727.4613391789284,489.89794855663564,32.0,145.49226783578567,16.32993161855452,12.0,False
29770,1423.0,200.0,727.4613391789284,489.89794855663564,40.0,145.49226783578567,16.32993161855452,12.0,False
29771,1424.0,240.0,727.4613391789284,489.89794855663564,48.0,145.49226783578567,16.32993161855452,12.0,False
29772,1425.0,280.0,727.4613391789284,489.89794855663564,56.0,145.49226783578567,16.32993161855452,11.0,False
29773,1426.0,320.0,727.4613391789284,489.89794855663564,64.0,145.49226783578567,16.32993161855452,5.0,False
29774,1427.0,360.0,727.4613391789284,489.89794855663564,72.0,145.49226783578567,16.32993161855452,12.0,False
29775,1428.0,400.0,727.4613391789284,489.89794855663564,80.0,145.49226783578567,16.32993161855452,12.0,False
29776,1429.0,440.0,727.4613391789284,489.89794855663564,88.0,145.49226783578567,16.32993161855452,6.0,False
29808,1430.0,60.0,762.102355330306,489.89794855663564,12.0,152.4204710660612,16.32993161855452,6.0,False
29809,1431.0,100.0,762.102355330306,489.89794855663564,20.0,152.4204710660612,16.32993161855452,12.0,False
29810,1432.0,140.0,762.102355330306,489.89794855663564,28.0,152.4204710660612,16.32993161855452,12.0,False
29811,1433.0,180.0,762.102355330306,489.89794855663564,36.0,152.4204710660612,16.32993161855452,12.0,False
29812,1434.0,220.0,762.102355330306,489.89794855663564,44.0,152.4204710660612,16.32993161855452,12.0,False
29813,1435.0,260.0,762.102355330306,489.89794855663564,52.0,152.4204710660612,16.32993161855452,12.0,False
29814,1436.0,300.0,762.102355330306,489.89794855663564,60.0,152.4204710660612,16.32993161855452,11.0,False
29815,1437.0,340.0,762.102355330306,489.89794855663564,68.0,152.4204710660612,16.32993161855452,12.0,False
29816,1438.0,380.0,762.102355330306,489.89794855663564,76.0,152.4204710660612,16.32993161855452,12.0,False
29817,1439.0,420.0,762.102355330306,489.89794855663564,84.0,152.4204710660612,16.32993161855452,10.0,False
29818,1440.0,460.0,762.102355330306,489.89794855663564,92.0,152.4204710660612,16.32993161855452,2.0,False
29849,1441.0,80.0,796.7433714816835,489.89794855663564,16.0,159.3486742963367,16.32993161855452,10.0,False
29850,1442.0,120.0,796.7433714816835,489.89794855663564,24.0,159.3486742963367,16.32993161855452,12.0,False
29851,1443.0,160.0,796.7433714816835,489.89794855663564,32.0,159.3486742963367,16.32993161855452,9.0,False
29852,1444.0,200.0,796.7433714816835,489.89794855663564,40.0,159.3486742963367,16.32993161855452,9.0,False
29853,1445.0,240.0,796.7433714816835,489.89794855663564,48.0,159.3486742963367,16.32993161855452,12.0,False
29854,1446.0,280.0,796.7433714816835,489.89794855663564,56.0,159.3486742963367,16.32993161855452,12.0,False
29855,1447.0,320.0,796.7433714816835,489.89794855663564,64.0,159.3486742963367,16.32993161855452,10.0,False
29856,1448.0,360.0,796.7433714816835,489.89794855663564,72.0,159.3486742963367,16.32993161855452,9.0,False
29857,1449.0,400.0,796.7433714816835,489.89794855663564,80.0,159.3486742963367,16.32993161855452,3.0,False
29889,1450.0,20.0,831.384387633061,489.89794855663564,4.0,166.2768775266122,16.32993161855452,3.0,False
29890,1451.0,60.0,831.384387633061,489.89794855663564,12.0,166.2768775266122,16.32993161855452,11.0,False
29891,1452.0,100.0,831.384387633061,489.89794855663564,20.0,166.2768775266122,16.32993161855452,12.0,False
29892,1453.0,140.0,831.384387633061,489.89794855663564,28.0,166.2768775266122,16.32993161855452,12.0,False
29893,1454.0,180.0,831.384387633061,489.89794855663564,36.0,166.2768775266122,16.32993161855452,9.0,False
29894,1455.0,220.0,831.384387633061,489.89794855663564,44.0,166.2768775266122,16.32993161855452,11.0,False
29895,1456.0,260.0,831.384387633061,489.89794855663564,52.0,166.2768775266122,16.32993161855452,12.0,False
29896,1457.0,300.0,831.384387633061,489.89794855663564,60.0,166.2768775266122,16.32993161855452,8.0,False
29897,1458.0,340.0,831.384387633061,489.89794855663564,68.0,166.2768775266122,16.32993161855452,2.0,False
29930,1459.0,40.0,866.0254037844386,489.89794855663564,8.0,173.20508075688772,16.32993161855452,6.0,False
29931,1460.0,80.0,866.0254037844386,489.89794855663564,16.0,173.20508075688772,16.32993161855452,11.0,False
29932,1461.0,120.0,866.0254037844386,489.89794855663564,24.0,173.20508075688772,16.32993161855452,12.0,False
29933,1462.0,160.0,866.0254037844386,489.89794855663564,32.0,173.20508075688772,16.32993161855452,12.0,False
29934,1463.0,200.0,866.0254037844386,489.89794855663564,40.0,173.20508075688772,16.32993161855452,9.0,False
29935,1464.0,240.0,866.0254037844386,489.89794855663564,48.0,173.20508075688772,16.32993161855452,12.0,False
29936,1465.0,280.0,866.0254037844386,489.89794855663564,56.0,173.20508075688772,16.32993161855452,10.0,False
29937,1466.0,320.0,866.0254037844386,489.89794855663564,64.0,173.20508075688772,16.32993161855452,2.0,False
29972,1467.0,60.0,900.6664199358162,489.89794855663564,12.0,180.13328398716322,16.32993161855452,6.0,False
29973,1468.0,100.0,900.6664199358162,489.89794855663564,20.0,180.13328398716322,16.32993161855452,9.0,False
29974,1469.0,140.0,900.6664199358162,489.89794855663564,28.0,180.13328398716322,16.32993161855452,12.0,False
29975,1470.0,180.0,900.6664199358162,489.89794855663564,36.0,180.13328398716322,16.32993161855452,11.0,False
29976,1471.0,220.0,900.6664199358162,489.89794855663564,44.0,180.13328398716322,16.32993161855452,11.0,False
29977,1472.0,260.0,900.6664199358162,489.89794855663564,52.0,180.13328398716322,16.32993161855452,11.0,False
29978,1473.0,300.0,900.6664199358162,489.89794855663564,60.0,180.13328398716322,16.32993161855452,2.0,False
30013,1474.0,80.0,935.3074360871937,489.89794855663564,16.0,187.06148721743872,16.32993161855452,4.0,False
30014,1475.0,120.0,935.3074360871937,489.89794855663564,24.0,187.06148721743872,16.32993161855452,10.0,False
30015,1476.0,160.0,935.3074360871937,489.89794855663564,32.0,187.06148721743872,16.32993161855452,11.0,False
30016,1477.0,200.0,935.3074360871937,489.89794855663564,40.0,187.06148721743872,16.32993161855452,10.0,False
30017,1478.0,240.0,935.3074360871937,489.89794855663564,48.0,187.06148721743872,16.32993161855452,9.0,False
30018,1479.0,280.0,935.3074360871937,489.89794855663564,56.0,187.06148721743872,16.32993161855452,2.0,False
30056,1480.0,140.0,969.9484522385712,489.89794855663564,28.0,193.98969044771425,16.32993161855452,3.0,False
30057,1481.0,180.0,969.9484522385712,489.89794855663564,36.0,193.98969044771425,16.32993161855452,5.0,False
30058,1482.0,220.0,969.9484522385712,489.89794855663564,44.0,193.98969044771425,16.32993161855452,3.0,False
